PAPA JOHNS PIZZA,2024-08-07,94,2105 ARTESIA BLVD,REDONDO BEACH,PR0292844
STARBUCKS COFFEE CO,2025-07-07,97,202 S BEVERLY DR ,BEVERLY HILLS,PR0022328
429 S SEFTON AVE HOA,2022-08-03,,429 S SEFTON AVE ,MONTEREY PARK,PR0031501
COSTCO WHOLESALE-#48 WLSALE,2026-03-26,97,6100 SEPULVEDA BLVD ,VAN NUYS,PR0024176
3220 ALTURA HOA,2023-05-09,,3220 ALTURA AVE ,LA CRESCENTA,PR0122180
DOMINO'S PIZZA,2024-07-08,96,18957 VENTURA BLVD ,TARZANA,PR0006689
GALPIN HONDA CAFE,2025-03-28,92,11151 LAUREL CANYON BLVD,SAN FERNANDO,PR0000296
IN N OUT BURGERS # 112,2024-04-04,97,8767 E FIRESTONE BLVD ,DOWNEY,PR0047126
CANOGA LAKES HOA SPA POOL,2024-09-17,,7060 SHOUP AVE ,CANOGA PARK,PR0055331
EXHALENCE - RET,2026-03-19,,10467 W ROSCOE BLVD,SUN VALLEY,PR0290374
BONAFIDE - RET,2026-03-25,,7570 SAN FERNANDO RD,SUN VALLEY,PR0290188
PINKBERRY,2025-02-25,97,240 S BEVERLY BLVD # A,LOS ANGELES,PR0286530
VERANDA CREST CONDO,2021-12-28,,5216 ROSEMEAD BLVD ,PICO RIVERA,PR0031194
SCOTT ROAD VILLAS HOA,2022-12-08,,1701 N SCOTT RD ,BURBANK,PR0030406
HOME2 KITCHEN,2025-07-22,100,229 S AZUSA AVE,AZUSA,PR0318049
RIDGEWOOD TOWNHOMES SPA POOL,2025-07-22,,1824 1/2 MOLOKAI ST,WEST COVINA,PR0054275
CAFE KNOTTED,2025-07-22,97,10250 SANTA MONICA BLVD # 9280,LOS ANGELES,PR0315935
NICOS MARKET,2024-05-01,90,2707 LANCASTER AVE,LOS ANGELES,PR0290610
THE KEBAB SHOP,2025-02-22,90,21211 HAWTHORNE BLVD 130,TORRANCE,PR0290521
WILSHIRE MANOR SPA POOL,2021-06-30,,14315 RIVERSIDE DR ,SHERMAN OAKS,PR0056354
CANOGA LAKES HOA SWIMMING POOL,2024-09-17,,7060 SHOUP AVE ,CANOGA PARK,PR0055333
PARK SORRENTO HOA            SPA POOL,2022-03-04,,23351 PARK SORRENTO ,CALABASAS,PR0048523
HATO SUSHI,2025-02-07,97,209 N WESTERN AVE UNIT B,LOS ANGELES,PR0290584
HIGTE,2025-01-23,97,2111 VERDUGO BLVD,MONTROSE,PR0290399
LA OAXACA,2024-11-08,94,151 N WESTERN AVE,LOS ANGELES,PR0290413
G&M OIL COMPANY INC #211,2025-12-30,90,270 S WESTERN AVE,LOS ANGELES,PR0290421
CARLITOS WAY COCKTAILS,2025-02-19,99,11407 W MOORPARK ST,STUDIO CITY,PR0290433
TRULY ACAI,2025-11-25,98,3704 W 3RD ST,LOS ANGELES,PR0290445
BEZJIAN'S GROCERY,2023-02-09,98,4725 SANTA MONICA BLVD,LOS ANGELES,PR0016795
BLUFFSIDE HOA,2022-12-13,,10926 BLUFFSIDE DR ,STUDIO CITY,PR0013125
G & M OIL CO INC,2024-07-05,93,12559 LAMBERT RD ,WHITTIER,PR0030204
PATIO-66-RESTAURANT,2024-05-01,99,380 SANTA MONICA PIER,SANTA MONICA,PR0289597
WILDBIRD,2025-07-08,90,816 W 8TH ST,LOS ANGELES,PR0290451
VUI VE,2025-04-26,97,11040 MAGNOLIA BLVD,NORTH HOLLYWOOD,PR0290453
BBQ CHICKEN WESTERN,2025-08-20,92,125 N WESTERN AVE 105,LOS ANGELES,PR0290454
SAN FERNANDO WALK,2022-10-20,,700 S SAN FERNANDO BLVD ,BURBANK,PR0012055
ABC CHINESE FAST FOOD,2025-03-03,92,100 W 7TH ST,LOS ANGELES,PR0290480
THE BREAK ROOM,2025-03-04,95,22620 LYONS AVE,NEWHALL,PR0290491
LAS TRES MARIA CAFETERIA,2025-03-18,94,837 W GARDENA BLVD,GARDENA,PR0290648
PEDROCA'S BURGER,2024-10-22,95,14405 PRAIRIE AVE D,LAWNDALE,PR0290654
WOODLANDS CANOGA PARK SPA POOL,2025-06-08,,20028 COMMUNITY ST ,WINNETKA,PR0050720
ACAI REPUBLIC,2025-07-22,95,7203 GREENLEAF AVE # C,WHITTIER,PR0318658
G & S OIL,2025-07-18,97,1359 W CENTURY BLVD,LOS ANGELES,PR0318683
RIDGEWOOD TOWNHOMES SWIMMING POOL,2025-07-22,,1824 1/2 MOLOKAI ST,WEST COVINA,PR0054274
DICK'S LIQUOR,2025-07-22,90,11317 AVALON BLVD,LOS ANGELES,PR0317828
SUPER ESTRELLA MARKET,2025-07-22,90,10236 LONG BEACH BLVD,LYNWOOD,PR0318639
60TH STREET CAFE,2025-07-22,96,1000 E 60TH ST,LOS ANGELES,PR0318341
JOLLIBEE,2026-03-31,96,8261 WOODMAN AVE,PANORAMA CITY,PR0039413
"HOLIDAY BURGER, NO 1, INC",2025-03-15,93,15520 DEVONSHIRE ST,MISSION HILLS,PR0290688
THE HULA HULA ROOM,2024-05-01,98,20930 HAWTHORNE BLVD,TORRANCE,PR0289556
WILSHIRE MANOR,2021-06-30,,14315 RIVERSIDE DR ,SHERMAN OAKS,PR0033360
1632 - RESTAURANT (0-30) SEATS HIGH RISK,2025-07-22,96,8953 SUNLAND BLVD,SUN VALLEY,PR0317928
CANYON CREEK SUMMER CAMP KITCHEN,2025-07-22,93,18651 PINE CANYON RD,LAKE HUGHES,PR0319003
FOO FOO TEI,2025-07-22,91,15018 CLARK AVE UNIT 1,HACIENDA HEIGHTS,PR0318924
M & T DONUTS,2025-07-22,90,2013 W COMPTON BLVD,COMPTON,PR0318788
FOOD 4 LESS #370 (BAKERY),2025-08-20,98,4910 E HUNTINGTON DR S ,LOS ANGELES,PR0043869
ROSEMEAD OIL,2026-03-04,92,3363 DEL MAR AVE ,ROSEMEAD,PR0036008
CHEVIOT HILLS RIVIERA SWIMMING POOL,2025-07-21,,3375 MANNING AVE ,LOS ANGELES,PR0180997
MALAYA COFFEE,2025-07-22,92,2839 W SUNSET BLVD,LOS ANGELES,PR0318097
BEZIAN'S BAKERY,2023-06-22,99,4715 SANTA MONICA BLVD ,LOS ANGELES,PR0040968
NEW UNION HOTEL,2025-01-03,,705 E 9TH ST ,LOS ANGELES,PR0136751
MOTHER'S NUTRITIONAL CENTER,2026-02-11,96,14549 TELEGRAPH RD ,LA MIRADA,PR0039278
333 N MARGUERITA AVE APTS,2024-05-02,,333 N MARGUERITA AVE,ALHAMBRA,PR0284075
CASA MARGUERITA,2024-05-02,,305 N MARGUERITA AVE ,ALHAMBRA,PR0175925
589 W 008TH ST APTS,2024-05-01,,589 W 8TH ST,SAN PEDRO,PR0283689
JACK IN THE BOX #3260,2025-10-03,97,13510 S WESTERN AVE ,GARDENA,PR0023541
BURGER KING,2026-04-07,96,1070 N GRAND AVE,COVINA,PR0122909
595 W 008TH ST APTS,2024-05-01,,595 W 8TH ST,SAN PEDRO,PR0283749
DOWNEY VIEW APTS,2024-05-01,,8314 2ND ST,DOWNEY,PR0283793
300 W NORWOOD PL APTS,2024-05-02,,300 W NORWOOD PL,ALHAMBRA,PR0280561
1615 W 146TH ST APT,2025-05-22,,1615 W 146TH ST,GARDENA,PR0286914
115 N MARGUERITA AVE APTS,2024-05-02,,115 N MARGUERITA AVE,ALHAMBRA,PR0288548
EAST END APTS,2024-05-02,,601 N EAST END AVE,POMONA,PR0289072
MAS TAQUITOS,2026-03-04,100,1224 E FRANKLIN AVE SPAC #8982,POMONA,PR0283559
DOSHI'S ARCO,2025-12-01,98,4103 VERDUGO RD ,LOS ANGELES,PR0042098
THE ROXBURY SPA POOL,2024-04-30,,15507 MOORPARK ST,ENCINO,PR0285543
THE VIKING SWIMMING POOL,2025-02-26,,323 E CHESTNUT ST ,GLENDALE,PR0051940
SIERRA MADRE VILLAGE H O A,2023-05-10,,55 E SIERRA MADRE BLVD ,SIERRA MADRE,PR0014487
HERITAGE TOWNHOMES,2022-09-27,,3200 FAIRESTA ST,LA CRESCENTA,PR0010485
VERANDA CREST SWIMMING POOL,2023-06-29,,5216 ROSEMEAD BLVD ,PICO RIVERA,PR0056452
HARBOR GATE NORTH SWIMMING POOL,2023-05-23,,1426 BRETT PL ,SAN PEDRO,PR0055137
CASTELLANA II SPA POOL,2024-09-03,,3649 EMERALD ST ,TORRANCE,PR0053633
PARK PLAA ESTATES SPA POOL,2023-09-07,,2825 PLAZA DEL AMO ,TORRANCE,PR0049658
VERANDA CREST SPA POOL,2023-06-29,,5216 ROSEMEAD BLVD ,PICO RIVERA,PR0056453
SPENCER TERRACE SWIMMING POOL,2023-04-13,,4507 SPENCER ST ,TORRANCE,PR0055815
SPENCER ARMS WEST-EAST SWIMMING POOL,2023-03-31,,3634 SPENCER ST ,TORRANCE,PR0053597
THE WELLANDER HO ASSOC-SPA CLOSED,1969-12-31,,5548 WELLAND AVE,TEMPLE CITY,PR0054239
HARBOR GATE SPA POOL,2024-12-18,,1406 BRETT PL ,SAN PEDRO,PR0052221
PONDEROSA SPRINGS SPA POOL,2024-05-28,,1211 W CAPITOL DR ,SAN PEDRO,PR0050312
CANOGA LAKES HOA SPA POOL,2024-09-17,,7060 SHOUP AVE ,CANOGA PARK,PR0055330
CASTELLANA II SWIMMING POOL,2024-09-03,,3649 EMERALD ST ,TORRANCE,PR0053634
3711 EMERALD ST APTS SWIMMING POOL,2024-09-03,,3711 EMERALD ST ,TORRANCE,PR0055835
SPENCER #1 SWIMMING POOL,2023-03-31,,3708 SPENCER ST ,TORRANCE,PR0053595
HERMOSA SALOON,2024-03-22,97,211 PACIFIC COAST HWY ,HERMOSA BEACH,PR0026838
BLUFFSIDE HOA SWIMMING POOL,2022-12-13,,10926 BLUFFSIDE DR ,STUDIO CITY,PR0049419
WILSHIRE MANOR SWIMMING POOL,2021-06-30,,14315 RIVERSIDE DR ,SHERMAN OAKS,PR0056353
ELKS LODGE 2790,2024-05-08,96,14440 FRIAR ST ,VAN NUYS,PR0143316
HARBOR GATE NORTH SPA POOL,2023-05-23,,1426 BRETT PL ,SAN PEDRO,PR0055138
ALPINE MEADOWS,2022-04-19,,8782 WYNGATE ST,SUNLAND,PR0122096
HARBOR GATE NORTH,2023-05-23,,1426 BRETT PL ,SAN PEDRO,PR0033355
441 RIVERDALE DR APTS SWIMMING POOL,2024-08-13,,441 RIVERDALE DR ,GLENDALE,PR0058199
SPRINGWOOD CONDOMINIUM SWIMMING POOL,2021-08-23,,2931 PLAZA DEL AMO ,TORRANCE,PR0061054
BETHANY WOODS                  SPA POOL,2025-09-29,,230 E BETHANY RD ,BURBANK,PR0049578
7125 SHOUP AVE HOA SPA POOL,2024-09-21,,7125 SHOUP AVE ,CANOGA PARK,PR0058507
LAS ISLITAS RESTAURANT,2024-10-30,91,5875 S HOOPER AVE ,LOS ANGELES,PR0022358
7125 SHOUP AVE HOA SWIMMING POOL,2024-09-21,,7125 SHOUP AVE ,CANOGA PARK,PR0058506
PARK PLAA ESTATES SWIMMING POOL,2023-09-07,,2825 PLAZA DEL AMO ,TORRANCE,PR0049657
CANOGA LAKES HOA SWIMMING POOL,2024-09-17,,7060 SHOUP AVE ,CANOGA PARK,PR0055332
3220 ALTURA HOA SWIMMING POOL,2024-08-27,,3220 ALTURA AVE ,LA CRESCENTA,PR0048757
SPRINGWOOD CONDOMINIUM SPA POOL,2021-08-23,,2931 PLAZA DEL AMO ,TORRANCE,PR0061055
ALPINE MEADOWS SWIMMING POOL,2025-06-11,,8782 WYNGATE ST,SUNLAND,PR0050899
EL GUANAQUITO,2025-07-30,85,7231 S WESTERN AVE ,LOS ANGELES,PR0009417
HARBOR GATE,2023-05-24,,1406 BRETT PL ,SAN PEDRO,PR0017462
PONDEROSA SPRINGS,2023-05-12,,1211 W CAPITOL DR ,SAN PEDRO,PR0045369
ANGELICA'S MEXICAN FOOD # 2,2026-01-26,100,1644 WASHINGTON BLVD,LOS ANGELES,PR0291994
BLASKIE'S KITCHEN,2025-08-22,96,7549 ALONDRA BLVD,PARAMOUNT,PR0291224
MACY'S,2026-02-17,99,2100 GLENDALE GALLERIA ,GLENDALE,PR0045175
2249 20TH ST HOA,2023-01-24,,2249 20TH ST ,SANTA MONICA,PR0010187
SHADOW PARK WADING POOL,2025-09-29,,12770 AICONBURY ST ,CERRITOS,PR0124755
CAMBRIDGE COURT              SPA POOL,2025-09-23,,26101 S FRAMPTON AVE ,HARBOR CITY,PR0049669
CVS/PHARMACY # 8839,2025-11-13,95,150 W CARSON ST ,CARSON,PR0004451
TEMPLE ROLEXX HOA,2021-10-01,,10155 LOWER AZUSA RD ,TEMPLE CITY,PR0003127
A GOURMET QUICKIE,2025-01-23,91,459 E 4TH ST ,LOS ANGELES,PR0141767
VILLA MARINA,2022-12-08,,10833 KLING ST ,NORTH HOLLYWOOD,PR0044379
11122 RIVERSIDE DRIVE CONDO,2021-12-22,,11122 RIVERSIDE DR ,NORTH HOLLYWOOD,PR0037885
GENOA GARDEN VILLAS HOA,2021-07-29,,311 GENOA ST ,ARCADIA,PR0017725
NEWCASTLE MANOR SWIMMING POOL,2022-09-14,,5414 NEWCASTLE AVE ,ENCINO,PR0050382
LA PLACITA MARKET,2026-03-06,96,10402 LAUREL CANYON BLVD ,PACOIMA,PR0025347
FIRST BARGAIN,2025-08-21,93,6625 VAN NUYS BLVD ,VAN NUYS,PR0015291
PAN AMERICAN RESTAURANT,2024-09-25,96,2601 W TEMPLE ST ,LOS ANGELES,PR0020050
TIP'S HOUSE,2025-11-05,97,3970 W 6TH ST ,LOS ANGELES,PR0001198
TEMROSE LOUNGE,2025-08-25,96,9612 LOWER AZUSA RD ,TEMPLE CITY,PR0032709
PERRY'S PIZZA #3,2024-05-18,96,1200 PALISADES BEACH RD ,SANTA MONICA,PR0044166
CVS/PHARMACY #9578,2025-12-30,99,3120 W IMPERIAL HWY ,INGLEWOOD,PR0022004
TONY'S PIZZA,2024-08-27,94,2030 GLENOAKS BLVD ,SAN FERNANDO,PR0013686
SAI FONG GINSENG AND HERBS,2023-07-06,92,180 E VALLEY BLVD ,SAN GABRIEL,PR0009022
MCDONALDS,2025-10-29,97,1955 GLENOAKS BLVD ,SAN FERNANDO,PR0029524
SAINT FRANCIS OAKS TOWNHOMES,2021-07-19,,229 S SAINT FRANCIS ST ,SAN GABRIEL,PR0045803
GENERAL DISCOUNT #5,2026-02-10,99,2834 W IMPERIAL HWY ,INGLEWOOD,PR0027942
GENOA OAK,2021-11-04,,421 GENOA ST ,ARCADIA,PR0043187
MACY'S,2025-10-02,99,200 E CYPRESS AVE ,BURBANK,PR0009927
TRADER JOE'S #42,2026-01-16,96,475 FOOTHILL BLVD STE D,LA CANADA FLINTRIDGE,PR0036622
VANNES MINI MARKET,2025-08-18,97,6130 VAN NESS AVE ,LOS ANGELES,PR0006231
IN-N-OUT BURGER #9,2025-04-24,97,5864 LANKERSHIM BLVD ,NORTH HOLLYWOOD,PR0010560
CHEVRON #120,2026-01-27,99,500 S AZUSA AVE ,AZUSA,PR0034017
"EFRAM,GILA",2026-01-23,96,931 PACIFIC COAST HWY ,HERMOSA BEACH,PR0011907
LIQUOR MART,2024-08-27,94,13583 E WHITTIER BLVD ,WHITTIER,PR0004379
ARBY'S #5853,2026-03-10,94,5920 E SOUTH ST ,LAKEWOOD,PR0031962
DD'S DISCOUNTS,2024-10-01,98,13455 TELEGRAPH RD ,WHITTIER,PR0003509
TARGET STORE - STARBUCKS & FOOD AVENUE,2026-02-05,97,2700 W 120TH ST,HAWTHORNE,PR0044530
WATERIA,2024-07-03,96,13409 E TELEGRAPH RD ,WHITTIER,PR0000798
JACK IN THE BOX #3221,2025-06-21,98,13561 E WHITTIER BLVD ,WHITTIER,PR0005639
AMERICAN BOTHANICAL PHARMACY,2025-12-16,100,4114 GLENCOE AVE ,MARINA DEL REY,PR0001508
J&B LIQUOR,2026-01-27,99,8474 SUNLAND BLVD ,SUN VALLEY,PR0022551
FLORE'S MARKET,2025-07-17,99,233 W MARSHALL ST ,SAN GABRIEL,PR0010494
WONS LIQUOR & MARKET,2025-12-23,97,2001 RIVERSIDE DR ,LOS ANGELES,PR0002414
ROSS STORES #107,2026-01-16,97,10818 JEFFERSON BLVD ,CULVER CITY,PR0023705
7413 W MANCHESTER AVE HOA,2022-10-20,,7413 W MANCHESTER AVE ,LOS ANGELES,PR0010872
ROSS DRESS FOR LESS #1377,2026-03-18,95,3055 CALIFORNIA AVE ,SIGNAL HILL,PR0019584
JACK IN THE BOX #332,2025-01-23,96,13622 FOOTHILL BLVD ,SYLMAR,PR0038986
CARL'S JR,2025-08-20,99,11224 S WESTERN AVE ,LOS ANGELES,PR0011457
PACIFIC GARDEN TERRACE         SPA POOL,2022-06-28,,1401 GOODMAN AVE ,REDONDO BEACH,PR0056063
838 19TH ST HOA,2022-02-07,,838 19TH ST ,SANTA MONICA,PR0047378
SAWTELLE RITZ HOA,2022-09-08,,2471 SAWTELLE BLVD ,LOS ANGELES,PR0035065
OFFICE DEPOT #912,2025-10-02,98,228 E BURBANK BLVD ,BURBANK,PR0025126
CHATSWORTH COUNTRY TOWNHOMES   SPA POOL,2024-09-29,,21901 LASSEN ST ,CHATSWORTH,PR0050761
GEORGE'S LIQUOR,2025-07-14,97,1758 S NEW AVE ,SAN GABRIEL,PR0031873
SUNLAND OAKS CONDO'S,2022-04-14,,8323 GRENOBLE ST ,SUNLAND,PR0040471
DURANGO MARKET,2026-03-11,96,21905 NORWALK BLVD ,HAWAIIAN GARDENS,PR0039983
T J MAXX,2025-11-12,96,11020 W JEFFERSON BLVD ,CULVER CITY,PR0038939
EL TORO MARKET,2025-12-05,93,1876 E NADEAU ST ,LOS ANGELES,PR0014729
3315 GRIFFITH PARK BLVD HOA,2022-02-11,,3315 GRIFFITH PARK BLVD ,LOS ANGELES,PR0038898
SAN DIEGO MARKET,2024-11-01,98,1131 S UNION AVE ,LOS ANGELES,PR0005996
LOUISE TOWNHOMES WEST        SPA POOL,2022-04-19,,17241 ROSCOE BLVD ,NORTHRIDGE,PR0053838
WHITE OAK ENCINO,2023-05-15,,17711 MARGATE ST ,ENCINO,PR0047645
SUNLAND VILLAS,2022-05-04,,10831 ROYCROFT ST ,SUN VALLEY,PR0043285
MOM'S BBQ,2025-02-19,98,1050 W IMPERIAL HWY ,LOS ANGELES,PR0013116
NEWCASTLE MANOR,2022-05-16,,5414 NEWCASTLE AVE ,ENCINO,PR0039438
UPPERWESTWOOD,2021-11-05,,1441 E SAN BERNARDINO AVE ,POMONA,PR0047288
BIRRIERIA JALISCO,2025-05-27,94,7714 S COMPTON AVE ,LOS ANGELES,PR0000503
112 N HAMILTON DRIVE,2021-08-26,,112 N HAMILTON DR UNIT #204,BEVERLY HILLS,PR0004736
2241 VIRGINIA AVE HOA SWIMMING POOL,2021-07-16,,2241 VIRGINIA AVE ,SANTA MONICA,PR0054809
SATICOY GARDENS HOA          SPA POOL,2022-06-14,,20327 SATICOY ST ,WINNETKA,PR0055335
WOODSIDE SOUTH HOA SWIMMING POOL,2025-06-12,,20832 VALERIO ST ,WINNETKA,PR0049780
SIERRA VILLAGE SPA POOL,2021-10-19,,23554 NEWHALL AVE ,NEWHALL,PR0054310
BEVERLY HOT SPRINGS SPA POOL,2024-01-03,,308 N OXFORD AVE ,LOS ANGELES,PR0125331
SYCAMORE LANE HOA SPA POOL,2022-06-13,,21915 WYANDOTTE ST,CANOGA PARK,PR0052537
330 RAYMONDALE DR APTS,2023-03-20,,330 RAYMONDALE DR ,SOUTH PASADENA,PR0061831
KING TACO INC,2024-06-03,99,2904 N BROADWAY ,LOS ANGELES,PR0024671
AVALON BAY COMMUNITIES SWIMMING POOL,2025-10-03,,21050 VANOWEN ST ,CANOGA PARK,PR0048465
EL BUCA,2024-12-16,98,4501 S ALAMEDA ST ,LOS ANGELES,PR0143478
PROMENADE AT PORTER RANCH,2023-01-11,,19902 SANTA ROSA DR ,PORTER RANCH,PR0016486
LITTLE TOKYO TERAMACHI OW AS,2022-07-11,,267 S SAN PEDRO ST ,LOS ANGELES,PR0035487
PEPPERTREE,2023-02-14,,18500 MAYALL ST ,NORTHRIDGE,PR0021659
BARKER BLOCK HOA,2022-06-27,,510 S HEWITT ST ,LOS ANGELES,PR0002066
TARA HILL,2021-06-22,,4901 INDIAN WOOD RD ,CULVER CITY,PR0037838
MURA HOA,2022-06-23,,629 E TRACTION AVE ,LOS ANGELES,PR0047547
MAYTIME LANE CONDOMINIUM,2021-06-22,,5400 MAYTIME LN ,CULVER CITY,PR0038789
CAMBRIDGE COURT,2023-05-03,,26101 S FRAMPTON AVE ,HARBOR CITY,PR0018352
LOS TRES HERMANOS RESTAURANT,2025-02-18,93,1049 SAN FERNANDO RD ,SAN FERNANDO,PR0033487
265 S SAN PEDRO ST POOL SPA POOL,2025-07-02,,267 S SAN PEDRO ST ,LOS ANGELES,PR0059683
AVALON BAY COMMUNITIES SPA POOL,2025-10-03,,21050 VANOWEN ST ,CANOGA PARK,PR0048466
SIERRA VILLAGE SWIMMING POOL,2021-10-19,,23554 NEWHALL AVE ,NEWHALL,PR0054309
THE VIKING SWIMMING POOL,2024-10-18,,657 W MILFORD ST ,GLENDALE,PR0055015
TUSCANY II APT SWIMMING POOL,2023-03-02,,3450 MARICOPA ST ,TORRANCE,PR0057201
SUNLAND OAKS CONDO'S SWIMMING POOL,2025-05-20,,8323 GRENOBLE ST ,SUNLAND,PR0057644
WOODLAND VISTAS HOA SWIMMING POOL,2024-10-07,,23541 VICTORY BLVD ,WEST HILLS,PR0058550
OLD VICKERY SQUARE SWIMMING POOL,2022-07-14,,6840 HATILLO AVE ,WINNETKA,PR0059171
LYON GALLERY SWIMMING POOL,2024-11-13,,16330 CREEKSIDE PL ,LA MIRADA,PR0125105
SHADOW PARK SWIMMING POOL,2025-09-29,,12770 AICONBURY ST ,CERRITOS,PR0124753
RESEDA SWIMMING POOL,2024-01-10,,18411 VICTORY BLVD ,RESEDA,PR0123999
OLD VICKERY SQUARE SPA POOL,2022-07-14,,6840 HATILLO AVE ,WINNETKA,PR0059172
KNOLLWOOD POOL SWIMMING POOL,2025-02-19,,12040 BALBOA BLVD ,GRANADA HILLS,PR0123990
COUNTRY CLUB HOA             SPA POOL,2024-09-15,,9960 OWENSMOUTH AVE ,CHATSWORTH,PR0058510
WOODSIDE SOUTH HOA SPA POOL,2025-06-12,,20832 VALERIO ST ,WINNETKA,PR0049781
SUNLAND VILLAS               SWIMMING POOL,2025-06-16,,10831 ROYCROFT ST ,SUN VALLEY,PR0052938
SHADOW PARK SPA POOL,2025-09-29,,12770 AICONBURY ST ,CERRITOS,PR0124754
KD DONUTS,2025-04-23,85,1345 W MANCHESTER AVE ,LOS ANGELES,PR0016444
WOODLAND VISTAS HOA SPA POOL,2024-10-07,,23541 VICTORY BLVD ,WEST HILLS,PR0058551
LYON GALLERY SPA POOL,2024-11-13,,16330 CREEKSIDE PL ,LA MIRADA,PR0125106
TORRANCE PARK NORTH            SPA POOL,2024-11-26,,1127 W 228TH ST ,TORRANCE,PR0057739
TUSCANY II APT SPA POOL,2023-03-02,,3450 MARICOPA ST ,TORRANCE,PR0057202
BARKER BLOCK HOA               SPA POOL,2025-09-24,,510 S HEWITT ST ,LOS ANGELES,PR0059679
COLBY ARMS APARTMENTS,2025-09-03,,708 W SANTA BARBARA DR ,CLAREMONT,PR0083132
STARBUCKS COFFEE #6705,2022-06-30,96,20802 S FIGUEROA ST ,CARSON,PR0023533
SUBWAY # 39683,2025-04-21,98,6006 LANKERSHIM BLVD ,NORTH HOLLYWOOD,PR0020683
SIS BAKERY,2025-06-25,97,11009 BURBANK BLVD STE 123,NORTH HOLLYWOOD,PR0022533
7425 - 7 3/4,2022-11-22,,7425 GARVALIA AVE ,ROSEMEAD,PR0116169
TUMBY'S PIZZA,2025-07-09,94,8326 S WESTERN AVE ,LOS ANGELES,PR0027044
VALENTINO'S PIZZERIA,2024-06-21,95,12050 E CENTRALIA RD ,HAWAIIAN GARDENS,PR0021041
EASTSIDE BOYS & GIRLS CLUB SWIMMING POOL,2025-03-18,,324 N MCDONNELL AVE ,EAST LOS ANGELES,PR0124050
TED WATKINS PARK POOL SWIMMING POOL,2023-08-09,,1335 E 103RD ST ,LOS ANGELES,PR0123905
MILLENNIUM BILTMORE HOTEL SWIMMING POOL,2024-12-14,,506 S GRAND AVE ,LOS ANGELES,PR0124812
SCOTT POOL SWIMMING POOL,2023-03-02,,23410 CATSKILL AVE ,CARSON,PR0123871
JOLLY ROGER HOTEL SWIMMING POOL,2024-10-03,,2904 WASHINGTON BLVD ,MARINA DEL REY,PR0124882
ALMA FAMILY SERVICES SWIMMING POOL,2025-03-13,,4701 E CESAR CHAVEZ BLVD ,EAST LOS ANGELES,PR0126287
CARSON POOL SWIMMING POOL,2025-01-07,,21436 MAIN ST ,CARSON,PR0123876
PETIT BISTRO COFFEE SHOP,2025-03-04,94,16633 VENTURA BLVD STE 520,ENCINO,PR0044167
WESTCHESTER BAKERY,2025-05-13,94,6216 W 87TH ST ,LOS ANGELES,PR0025419
JEAN'S ICE CREAM,2025-08-20,95,8442 S NORMANDIE AVE ,LOS ANGELES,PR0029694
EL REY DEL ELOTE,2024-03-05,97,3425 E 1ST ST STE 3439,LOS ANGELES,PR0043844
SAKURA SUSHI,2024-09-11,97,8247 WOODMAN AVE ,PANORAMA CITY,PR0046230
STARBUCKS,2024-06-13,96,12161 CARSON ST,HAWAIIAN GARDENS,PR0122128
2607 S SEPULVEDA BLVD APTS,2021-12-03,,2607 S SEPULVEDA BLVD ,LOS ANGELES,PR0088741
DOMINO'S PIZZA,2024-12-23,92,16215 DEVONSHIRE ST ,GRANADA HILLS,PR0047780
MI LINDO NAYARIT#2,2025-08-04,93,8000 S CENTRAL AVE ,LOS ANGELES,PR0038033
JACQUELINE TOWNHOMES HOA,2022-03-16,,7320 INDEPENDENCE AVE,CANOGA PARK,PR0017188
HOMEOWNER'S ASSOCIATION,2022-10-20,,1734 S WESTGATE AVE ,LOS ANGELES,PR0009687
305 S ARNAZ DR HOA,2022-07-14,,305 S ARNAZ DR ,LOS ANGELES,PR0000419
PACIFIC GARDEN TERRACE,2022-06-28,,1401 GOODMAN AVE ,REDONDO BEACH,PR0020136
1950 CLOVERFIELD BLVD HOA,2021-09-15,,1950 CLOVERFIELD BLVD ,SANTA MONICA,PR0001310
2241 VIRGINIA AVE HOA,2021-07-16,,2241 VIRGINIA AVE ,SANTA MONICA,PR0006474
1632 CAMDEN AVE HOA,2023-04-19,,1632 CAMDEN AVE ,LOS ANGELES,PR0029492
LA RICA TOWNHOMES,2021-07-16,,4031 N LA RICA AVE APT #N,BALDWIN PARK,PR0021746
GELSON'S MARKET,2025-06-16,98,16450 VENTURA BLVD ,ENCINO,PR0037848
SMART & FINAL #477,2025-10-28,94,16847 VENTURA BLVD ,ENCINO,PR0002140
CVS/PHARMACY #9858,2026-02-18,92,25880 MCBEAN PKWY ,VALENCIA,PR0017335
AVALON - MEZZANINE BAR,2024-03-19,98,1735 VINE ST,LOS ANGELES,PR0046865
ANAMARIA'S MEXICAN RESTAURAN,2024-12-10,97,12641 1/2 SAN FERNANDO RD,SYLMAR,PR0022805
SUBWAY,2024-10-07,98,635 S HOBART BLVD ,LOS ANGELES,PR0047148
1231 18TH ST HOA,2021-06-30,,1213 18TH ST,SANTA MONICA,PR0030595
AVALON - 1ST LEVEL,2024-03-19,99,1735 VINE ST,LOS ANGELES,PR0034867
JUGOS AZTECA,2025-11-04,91,5213 YORK BLVD,LOS ANGELES,PR0002700
VIKTOR BENES CONTINENTAL BAKERY,2025-06-16,97,16450 VENTURA BLVD ,ENCINO,PR0016901
